<<<<<<< HEAD
point	title	description	icon
10,20	my orange title	my orange description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
2,4	my aqua title	my aqua description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
42,-71	my purple title	my purple description<br/>is great	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
=======
lat	lon	title	description	iconOffset
51.4807286	-0.0879688	point number 4209	point number 4209	-10,-25
51.4817286	-0.0879688	point number 4210	point number 4210	-10,-25
51.4827286	-0.0879688	point number 4211	point number 4211	-10,-25
51.4837286	-0.0879688	point number 4212	point number 4212	-10,-25
51.4847286	-0.0879688	point number 4213	point number 4213	-10,-25
51.4857286	-0.0879688	point number 4214	point number 4214	-10,-25
51.4867286	-0.0879688	point number 4215	point number 4215	-10,-25
51.4877286	-0.0879688	point number 4216	point number 4216	-10,-25
51.4887286	-0.0879688	point number 4217	point number 4217	-10,-25
51.4897286	-0.0879688	point number 4218	point number 4218	-10,-25
51.4907286	-0.0879688	point number 4219	point number 4219	-10,-25
51.4917286	-0.0879688	point number 4220	point number 4220	-10,-25
51.4927286	-0.0879688	point number 4221	point number 4221	-10,-25
51.4937286	-0.0879688	point number 4222	point number 4222	-10,-25
51.4947286	-0.0879688	point number 4223	point number 4223	-10,-25
51.4957286	-0.0879688	point number 4224	point number 4224	-10,-25
51.4967286	-0.0879688	point number 4225	point number 4225	-10,-25
51.4977286	-0.0879688	point number 4226	point number 4226	-10,-25
51.4987286	-0.0879688	point number 4227	point number 4227	-10,-25
51.4997286	-0.0879688	point number 4228	point number 4228	-10,-25
51.5007286	-0.0879688	point number 4229	point number 4229	-10,-25
51.5017286	-0.0879688	point number 4230	point number 4230	-10,-25
51.5027286	-0.0879688	point number 4231	point number 4231	-10,-25
51.5037286	-0.0879688	point number 4232	point number 4232	-10,-25
51.5047286	-0.0879688	point number 4233	point number 4233	-10,-25
51.5057286	-0.0879688	point number 4234	point number 4234	-10,-25
51.5067286	-0.0879688	point number 4235	point number 4235	-10,-25
51.5077286	-0.0879688	point number 4236	point number 4236	-10,-25
51.5087286	-0.0879688	point number 4237	point number 4237	-10,-25
51.5097286	-0.0879688	point number 4238	point number 4238	-10,-25
51.5107286	-0.0879688	point number 4239	point number 4239	-10,-25
51.5117286	-0.0879688	point number 4240	point number 4240	-10,-25
51.5127286	-0.0879688	point number 4241	point number 4241	-10,-25
51.5137286	-0.0879688	point number 4242	point number 4242	-10,-25
51.5147286	-0.0879688	point number 4243	point number 4243	-10,-25
51.5157286	-0.0879688	point number 4244	point number 4244	-10,-25
51.5167286	-0.0879688	point number 4245	point number 4245	-10,-25
51.5177286	-0.0879688	point number 4246	point number 4246	-10,-25
51.5187286	-0.0879688	point number 4247	point number 4247	-10,-25
51.5197286	-0.0879688	point number 4248	point number 4248	-10,-25
51.5207286	-0.0879688	point number 4249	point number 4249	-10,-25
51.5217286	-0.0879688	point number 4250	point number 4250	-10,-25
51.5227286	-0.0879688	point number 4251	point number 4251	-10,-25
51.5237286	-0.0879688	point number 4252	point number 4252	-10,-25
51.5247286	-0.0879688	point number 4253	point number 4253	-10,-25
51.5257286	-0.0879688	point number 4254	point number 4254	-10,-25
51.5267286	-0.0879688	point number 4255	point number 4255	-10,-25
51.5277286	-0.0879688	point number 4256	point number 4256	-10,-25
51.5287286	-0.0879688	point number 4257	point number 4257	-10,-25
51.5297286	-0.0879688	point number 4258	point number 4258	-10,-25
51.5307286	-0.0879688	point number 4259	point number 4259	-10,-25
51.5317286	-0.0879688	point number 4260	point number 4260	-10,-25
51.5327286	-0.0879688	point number 4261	point number 4261	-10,-25
51.5337286	-0.0879688	point number 4262	point number 4262	-10,-25
51.5347286	-0.0879688	point number 4263	point number 4263	-10,-25
51.5357286	-0.0879688	point number 4264	point number 4264	-10,-25
51.5367286	-0.0879688	point number 4265	point number 4265	-10,-25
51.5377286	-0.0879688	point number 4266	point number 4266	-10,-25
51.5387286	-0.0879688	point number 4267	point number 4267	-10,-25
51.5397286	-0.0879688	point number 4268	point number 4268	-10,-25
51.5407286	-0.0879688	point number 4269	point number 4269	-10,-25
51.5417286	-0.0879688	point number 4270	point number 4270	-10,-25
51.4727286	-0.0864688	point number 4271	point number 4271	-10,-25
51.4737286	-0.0864688	point number 4272	point number 4272	-10,-25
51.4747286	-0.0864688	point number 4273	point number 4273	-10,-25
51.4757286	-0.0864688	point number 4274	point number 4274	-10,-25
51.4767286	-0.0864688	point number 4275	point number 4275	-10,-25
51.4777286	-0.0864688	point number 4276	point number 4276	-10,-25
51.4787286	-0.0864688	point number 4277	point number 4277	-10,-25
51.4797286	-0.0864688	point number 4278	point number 4278	-10,-25
51.4807286	-0.0864688	point number 4279	point number 4279	-10,-25
51.4817286	-0.0864688	point number 4280	point number 4280	-10,-25
51.4827286	-0.0864688	point number 4281	point number 4281	-10,-25
51.4837286	-0.0864688	point number 4282	point number 4282	-10,-25
51.4847286	-0.0864688	point number 4283	point number 4283	-10,-25
51.4857286	-0.0864688	point number 4284	point number 4284	-10,-25
51.4867286	-0.0864688	point number 4285	point number 4285	-10,-25
51.4877286	-0.0864688	point number 4286	point number 4286	-10,-25
51.4887286	-0.0864688	point number 4287	point number 4287	-10,-25
51.4897286	-0.0864688	point number 4288	point number 4288	-10,-25
51.4907286	-0.0864688	point number 4289	point number 4289	-10,-25
51.4917286	-0.0864688	point number 4290	point number 4290	-10,-25
51.4927286	-0.0864688	point number 4291	point number 4291	-10,-25
51.4937286	-0.0864688	point number 4292	point number 4292	-10,-25
51.4947286	-0.0864688	point number 4293	point number 4293	-10,-25
51.4957286	-0.0864688	point number 4294	point number 4294	-10,-25
51.4967286	-0.0864688	point number 4295	point number 4295	-10,-25
51.4977286	-0.0864688	point number 4296	point number 4296	-10,-25
51.4987286	-0.0864688	point number 4297	point number 4297	-10,-25
51.4997286	-0.0864688	point number 4298	point number 4298	-10,-25
51.5007286	-0.0864688	point number 4299	point number 4299	-10,-25
51.5017286	-0.0864688	point number 4300	point number 4300	-10,-25
51.5027286	-0.0864688	point number 4301	point number 4301	-10,-25
51.5037286	-0.0864688	point number 4302	point number 4302	-10,-25
51.5047286	-0.0864688	point number 4303	point number 4303	-10,-25
51.5057286	-0.0864688	point number 4304	point number 4304	-10,-25
51.5067286	-0.0864688	point number 4305	point number 4305	-10,-25
51.5077286	-0.0864688	point number 4306	point number 4306	-10,-25
51.5087286	-0.0864688	point number 4307	point number 4307	-10,-25
51.5097286	-0.0864688	point number 4308	point number 4308	-10,-25
51.5107286	-0.0864688	point number 4309	point number 4309	-10,-25
51.5117286	-0.0864688	point number 4310	point number 4310	-10,-25
51.5127286	-0.0864688	point number 4311	point number 4311	-10,-25
51.5137286	-0.0864688	point number 4312	point number 4312	-10,-25
51.5147286	-0.0864688	point number 4313	point number 4313	-10,-25
51.5157286	-0.0864688	point number 4314	point number 4314	-10,-25
51.5167286	-0.0864688	point number 4315	point number 4315	-10,-25
51.5177286	-0.0864688	point number 4316	point number 4316	-10,-25
51.5187286	-0.0864688	point number 4317	point number 4317	-10,-25
51.5197286	-0.0864688	point number 4318	point number 4318	-10,-25
51.5207286	-0.0864688	point number 4319	point number 4319	-10,-25
51.5217286	-0.0864688	point number 4320	point number 4320	-10,-25
51.5227286	-0.0864688	point number 4321	point number 4321	-10,-25
51.5237286	-0.0864688	point number 4322	point number 4322	-10,-25
51.5247286	-0.0864688	point number 4323	point number 4323	-10,-25
51.5257286	-0.0864688	point number 4324	point number 4324	-10,-25
51.5267286	-0.0864688	point number 4325	point number 4325	-10,-25
51.5277286	-0.0864688	point number 4326	point number 4326	-10,-25
51.5287286	-0.0864688	point number 4327	point number 4327	-10,-25
51.5297286	-0.0864688	point number 4328	point number 4328	-10,-25
51.5307286	-0.0864688	point number 4329	point number 4329	-10,-25
51.5317286	-0.0864688	point number 4330	point number 4330	-10,-25
51.5327286	-0.0864688	point number 4331	point number 4331	-10,-25
51.5337286	-0.0864688	point number 4332	point number 4332	-10,-25
51.5347286	-0.0864688	point number 4333	point number 4333	-10,-25
51.5357286	-0.0864688	point number 4334	point number 4334	-10,-25
51.5367286	-0.0864688	point number 4335	point number 4335	-10,-25
51.5377286	-0.0864688	point number 4336	point number 4336	-10,-25
51.5387286	-0.0864688	point number 4337	point number 4337	-10,-25
51.5397286	-0.0864688	point number 4338	point number 4338	-10,-25
51.5407286	-0.0864688	point number 4339	point number 4339	-10,-25
51.5417286	-0.0864688	point number 4340	point number 4340	-10,-25
51.4727286	-0.0849688	point number 4341	point number 4341	-10,-25
51.4737286	-0.0849688	point number 4342	point number 4342	-10,-25
51.4747286	-0.0849688	point number 4343	point number 4343	-10,-25
51.4757286	-0.0849688	point number 4344	point number 4344	-10,-25
51.4767286	-0.0849688	point number 4345	point number 4345	-10,-25
51.4777286	-0.0849688	point number 4346	point number 4346	-10,-25
51.4787286	-0.0849688	point number 4347	point number 4347	-10,-25
51.4797286	-0.0849688	point number 4348	point number 4348	-10,-25
51.4807286	-0.0849688	point number 4349	point number 4349	-10,-25
51.4817286	-0.0849688	point number 4350	point number 4350	-10,-25
51.4827286	-0.0849688	point number 4351	point number 4351	-10,-25
51.4837286	-0.0849688	point number 4352	point number 4352	-10,-25
51.4847286	-0.0849688	point number 4353	point number 4353	-10,-25
51.4857286	-0.0849688	point number 4354	point number 4354	-10,-25
51.4867286	-0.0849688	point number 4355	point number 4355	-10,-25
51.4877286	-0.0849688	point number 4356	point number 4356	-10,-25
51.4887286	-0.0849688	point number 4357	point number 4357	-10,-25
51.4897286	-0.0849688	point number 4358	point number 4358	-10,-25
51.4907286	-0.0849688	point number 4359	point number 4359	-10,-25
51.4917286	-0.0849688	point number 4360	point number 4360	-10,-25
51.4927286	-0.0849688	point number 4361	point number 4361	-10,-25
51.4937286	-0.0849688	point number 4362	point number 4362	-10,-25
51.4947286	-0.0849688	point number 4363	point number 4363	-10,-25
51.4957286	-0.0849688	point number 4364	point number 4364	-10,-25
51.4967286	-0.0849688	point number 4365	point number 4365	-10,-25
51.4977286	-0.0849688	point number 4366	point number 4366	-10,-25
51.4987286	-0.0849688	point number 4367	point number 4367	-10,-25
51.4997286	-0.0849688	point number 4368	point number 4368	-10,-25
51.5007286	-0.0849688	point number 4369	point number 4369	-10,-25
51.5017286	-0.0849688	point number 4370	point number 4370	-10,-25
51.5027286	-0.0849688	point number 4371	point number 4371	-10,-25
51.5037286	-0.0849688	point number 4372	point number 4372	-10,-25
51.5047286	-0.0849688	point number 4373	point number 4373	-10,-25
51.5057286	-0.0849688	point number 4374	point number 4374	-10,-25
51.5067286	-0.0849688	point number 4375	point number 4375	-10,-25
51.5077286	-0.0849688	point number 4376	point number 4376	-10,-25
51.5087286	-0.0849688	point number 4377	point number 4377	-10,-25
51.5097286	-0.0849688	point number 4378	point number 4378	-10,-25
51.5107286	-0.0849688	point number 4379	point number 4379	-10,-25
51.5117286	-0.0849688	point number 4380	point number 4380	-10,-25
51.5127286	-0.0849688	point number 4381	point number 4381	-10,-25
51.5137286	-0.0849688	point number 4382	point number 4382	-10,-25
51.5147286	-0.0849688	point number 4383	point number 4383	-10,-25
51.5157286	-0.0849688	point number 4384	point number 4384	-10,-25
51.5167286	-0.0849688	point number 4385	point number 4385	-10,-25
51.5177286	-0.0849688	point number 4386	point number 4386	-10,-25
51.5187286	-0.0849688	point number 4387	point number 4387	-10,-25
51.5197286	-0.0849688	point number 4388	point number 4388	-10,-25
51.5207286	-0.0849688	point number 4389	point number 4389	-10,-25
51.5217286	-0.0849688	point number 4390	point number 4390	-10,-25
51.5227286	-0.0849688	point number 4391	point number 4391	-10,-25
51.5237286	-0.0849688	point number 4392	point number 4392	-10,-25
51.5247286	-0.0849688	point number 4393	point number 4393	-10,-25
51.5257286	-0.0849688	point number 4394	point number 4394	-10,-25
51.5267286	-0.0849688	point number 4395	point number 4395	-10,-25
51.5277286	-0.0849688	point number 4396	point number 4396	-10,-25
51.5287286	-0.0849688	point number 4397	point number 4397	-10,-25
51.5297286	-0.0849688	point number 4398	point number 4398	-10,-25
51.5307286	-0.0849688	point number 4399	point number 4399	-10,-25
51.5317286	-0.0849688	point number 4400	point number 4400	-10,-25
51.5327286	-0.0849688	point number 4401	point number 4401	-10,-25
51.5337286	-0.0849688	point number 4402	point number 4402	-10,-25
51.5347286	-0.0849688	point number 4403	point number 4403	-10,-25
51.5357286	-0.0849688	point number 4404	point number 4404	-10,-25
51.5367286	-0.0849688	point number 4405	point number 4405	-10,-25
51.5377286	-0.0849688	point number 4406	point number 4406	-10,-25
51.5387286	-0.0849688	point number 4407	point number 4407	-10,-25
51.5397286	-0.0849688	point number 4408	point number 4408	-10,-25
51.5407286	-0.0849688	point number 4409	point number 4409	-10,-25
51.5417286	-0.0849688	point number 4410	point number 4410	-10,-25
51.4727286	-0.0834688	point number 4411	point number 4411	-10,-25
51.4737286	-0.0834688	point number 4412	point number 4412	-10,-25
51.4747286	-0.0834688	point number 4413	point number 4413	-10,-25
51.4757286	-0.0834688	point number 4414	point number 4414	-10,-25
51.4767286	-0.0834688	point number 4415	point number 4415	-10,-25
51.4777286	-0.0834688	point number 4416	point number 4416	-10,-25
51.4787286	-0.0834688	point number 4417	point number 4417	-10,-25
51.4797286	-0.0834688	point number 4418	point number 4418	-10,-25
51.4807286	-0.0834688	point number 4419	point number 4419	-10,-25
51.4817286	-0.0834688	point number 4420	point number 4420	-10,-25
51.4827286	-0.0834688	point number 4421	point number 4421	-10,-25
51.4837286	-0.0834688	point number 4422	point number 4422	-10,-25
51.4847286	-0.0834688	point number 4423	point number 4423	-10,-25
51.4857286	-0.0834688	point number 4424	point number 4424	-10,-25
51.4867286	-0.0834688	point number 4425	point number 4425	-10,-25
51.4877286	-0.0834688	point number 4426	point number 4426	-10,-25
51.4887286	-0.0834688	point number 4427	point number 4427	-10,-25
51.4897286	-0.0834688	point number 4428	point number 4428	-10,-25
51.4907286	-0.0834688	point number 4429	point number 4429	-10,-25
51.4917286	-0.0834688	point number 4430	point number 4430	-10,-25
51.4927286	-0.0834688	point number 4431	point number 4431	-10,-25
51.4937286	-0.0834688	point number 4432	point number 4432	-10,-25
51.4947286	-0.0834688	point number 4433	point number 4433	-10,-25
51.4957286	-0.0834688	point number 4434	point number 4434	-10,-25
51.4967286	-0.0834688	point number 4435	point number 4435	-10,-25
51.4977286	-0.0834688	point number 4436	point number 4436	-10,-25
51.4987286	-0.0834688	point number 4437	point number 4437	-10,-25
51.4997286	-0.0834688	point number 4438	point number 4438	-10,-25
51.5007286	-0.0834688	point number 4439	point number 4439	-10,-25
51.5017286	-0.0834688	point number 4440	point number 4440	-10,-25
51.5027286	-0.0834688	point number 4441	point number 4441	-10,-25
51.5037286	-0.0834688	point number 4442	point number 4442	-10,-25
51.5047286	-0.0834688	point number 4443	point number 4443	-10,-25
51.5057286	-0.0834688	point number 4444	point number 4444	-10,-25
51.5067286	-0.0834688	point number 4445	point number 4445	-10,-25
51.5077286	-0.0834688	point number 4446	point number 4446	-10,-25
51.5087286	-0.0834688	point number 4447	point number 4447	-10,-25
